budget,genres,movie_id,original_language,original_title,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",79777,en,In the Land of Blood and Honey,4.267466,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/23/2011,303877,127,"[{""iso_639_1"": ""bs"", ""name"": ""Bosanski""}, {""iso_639_1"": ""hr"", ""name"": ""Hrvatski""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""sr"", ""name"": ""Srpski""}]",Released,In the Land of Blood and Honey,5.8,45
13000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",158011,en,The Call,34.532418,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/14/2013,68572378,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Call,6.6,1257
0,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]",407887,ko,인천상륙작전,6.116436,"[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",7/27/2016,0,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,Operation Chromite,5.8,29
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",17043,en,The Crocodile Hunter: Collision Course,1.714972,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/26/2002,33082548,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Crocodile Hunter: Collision Course,5.3,34
13000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8952,en,I Love You Phillip Morris,19.664699,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/2009,10652035,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,I Love You Phillip Morris,6.4,503
12000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",62204,xx,La Guerre du feu,6.537986,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/15/1981,55260558,100,"[{""iso_639_1"": ""xx"", ""name"": ""No Language""}]",Released,Quest for Fire,7.1,109
12500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13435,en,Antwone Fisher,13.349012,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/19/2002,23367586,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Antwone Fisher,6.7,137
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",17187,en,The Emperor's Club,6.796079,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/22/2002,0,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Emperor's Club,6.9,96
12500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",319,en,True Romance,35.268557,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/9/1993,12281551,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,True Romance,7.5,749
3100000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",59457,en,Womb,7.453347,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]",7/15/2010,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Womb,5.9,92
12500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",9504,en,Glengarry Glen Ross,13.939054,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/15/1992,10725228,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Glengarry Glen Ross,7.5,323
13000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",37414,en,The Killer Inside Me,11.892615,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/19/2010,0,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Killer Inside Me,6,173
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",6217,en,Cat People,5.69872,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/2/1982,0,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Cat People,6,94
12500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",26688,en,Sorority Row,8.780512,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/9/2009,27206120,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sorority Row,5.4,177
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",43867,en,The Prisoner of Zenda,4.021389,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/3/1937,0,101,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Prisoner of Zenda,8.4,11
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",6615,en,Lars and the Real Girl,15.817096,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/12/2007,11293663,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Lars and the Real Girl,7.1,509
12500000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]",14574,en,The Boy in the Striped Pyjamas,34.821223,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/7/2008,20416563,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Boy in the Striped Pyjamas,7.7,1451
12800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10402, ""name"": ""Music""}]",16,en,Dancer in the Dark,22.022228,"[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/2000,40031879,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Dancer in the Dark,7.6,377
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",39780,en,Oscar and Lucinda,0.139384,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/31/1997,0,132,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Oscar and Lucinda,6.2,25
12500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",21612,en,The Funeral,2.950618,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/26/1996,1227324,99,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Funeral,7.3,31
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",36691,en,Solitary Man,7.497306,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/7/2009,5024782,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Solitary Man,5.8,84
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",23631,en,Machete,26.396191,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/1/2010,31327899,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Machete,6.3,1150
12500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",45324,en,Casino Jack,6.546037,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",9/16/2010,1083683,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Casino Jack,6,94
12300000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",12144,en,The Land Before Time,28.670193,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/18/1988,84460846,69,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Land Before Time,7,640
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",11658,ko,태극기 휘날리며,9.572705,"[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",2/5/2004,15,140,"[{""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,Tae Guk Gi: The Brotherhood of War,7.4,133
12500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",56601,en,The Perfect Game,0.903529,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/1/2010,3878993,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Perfect Game,6.3,30
8000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9552,en,The Exorcist,47.584643,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/1973,441306145,122,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Exorcist,7.5,2005
7000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",578,en,Jaws,50.152327,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/18/1975,470654000,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Jaws,7.5,2542
11000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2105,en,American Pie,60.767168,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/9/1999,235483004,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,American Pie,6.4,2296
12516654,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",126319,fr,Ernest et Célestine,11.103202,"[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}]",12/12/2012,8109160,78,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Ernest & Celestine,7.6,142
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",10136,en,The Golden Child,15.26213,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/12/1986,79817939,94,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,The Golden Child,5.6,304
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",67660,en,Think Like a Man,6.035152,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/16/2012,96070507,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Think Like a Man,6.9,281
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",10611,en,Barbershop,10.297189,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/1/2002,75781642,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Barbershop,6.2,137
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",154,en,Star Trek II: The Wrath of Khan,22.434102,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/3/1982,96800000,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Star Trek II: The Wrath of Khan,7.3,675
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",3049,en,Ace Ventura: Pet Detective,41.249004,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/4/1994,107217396,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Ace Ventura: Pet Detective,6.4,1648
12000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",860,en,WarGames,23.161754,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/3/1983,79567667,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,WarGames,7,504
12000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",9281,en,Witness,19.195399,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/8/1985,68706993,113,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Witness,7,375
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",75674,en,Act of Valor,21.958055,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/24/2012,81272766,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Act of Valor,6.3,417
12000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}]",9762,en,Step Up,45.477802,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/11/2006,114194847,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Step Up,6.7,1060
12000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",3179,en,Beavis and Butt-Head Do America,12.60629,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/15/1996,0,81,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Beavis and Butt-Head Do America,6.5,168
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",184,en,Jackie Brown,40.631671,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/24/1997,39673162,154,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Jackie Brown,7.3,1514
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",13335,en,Harold & Kumar Escape from Guantanamo Bay,26.219598,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/25/2008,43493123,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Harold & Kumar Escape from Guantanamo Bay,6.2,497
15000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",76726,en,Chronicle,64.504747,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/1/2012,145000000,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Chronicle,6.6,1935
12000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10269,en,Yentl,3.389249,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/18/1983,30400000,132,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Yentl,6.2,51
5000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",36819,en,Time Bandits,14.779537,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",7/13/1981,42365581,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Time Bandits,6.6,249
12000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",17130,en,Crossroads,6.703319,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/15/2002,61141030,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Crossroads,4.7,158
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",57214,en,Project X,49.070321,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/1/2012,100000000,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Project X,6.5,1564
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",11202,en,Patton,21.933822,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/25/1970,89800000,172,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Patton,7.3,323
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9357,en,One Hour Photo,20.624896,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/21/2002,52223306,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Hour Photo,6.6,435
12000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",13812,en,Quarantine,8.083995,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/10/2008,40855419,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Quarantine,5.5,339
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9030,en,The Eye,11.135734,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/1/2008,56309766,98,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Eye,5.5,281
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",19084,en,Johnson Family Vacation,4.623609,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/7/2004,31179516,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Johnson Family Vacation,4.7,30
12000000,"[{""id"": 35, ""name"": ""Comedy""}]",8386,en,How High,11.510281,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/21/2001,31155435,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How High,6.3,218
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",10437,en,The Muppet Christmas Carol,15.085981,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/10/1992,27281507,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Muppet Christmas Carol,7.2,212
